media_name,url,image_path,timestamp,country,factuality,trustworthiness,bias_rating,MBFC_source,label_3class
Greensboro Reporter,http://greensbororeporter.com,mediascopeAll/Greensboro_Reporter.png,2026-06-20 19:54:34,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Greenville Reporter,http://greenvillereporter.com,mediascopeAll/Greenville_Reporter.png,2026-06-20 21:33:34,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Grey Bruce This Week,https://greybrucethisweek.ca,mediascopeAll/Grey_Bruce_This_Week.png,2026-06-03 19:51:25,,HIGH,1,RIGHT-CENTER,,HIGH
Grit Daily News,https://gritdaily.com,mediascopeAll/Grit_Daily_News.png,2026-06-08 19:06:49,USA,MOSTLY FACTUAL,,LEFT-CENTER,,HIGH
GroceryDive,https://grocerydive.com,mediascopeAll/GroceryDive.png,2026-06-03 19:51:44,USA,HIGH,1,LEAST BIASED,,HIGH
Grunge.com,https://grunge.com,mediascopeAll/Grunge.com.png,2026-06-08 19:07:28,USA,MIXED,,LEFT-CENTER,Questionable Source,MIXED
Guadalajara Post,http://theguadalajarapost.com,mediascopeAll/Guadalajara_Post.png,2026-06-20 19:04:41,Unknown,MIXED,,LEFT-CENTER,Questionable Source,MIXED
Guardian Nigeria,http://guardian.ng,mediascopeAll/Guardian_Nigeria.png,2026-06-20 19:25:33,Nigeria,MIXED,,LEAST BIASED,Questionable Source,MIXED
Guerrero Post,http://theguerreropost.com,mediascopeAll/Guerrero_Post.png,2026-06-20 19:04:44,Unknown,MIXED,,LEFT-CENTER,Questionable Source,MIXED
Gwinnett Daily Post,https://gwinnettdailypost.com,mediascopeAll/Gwinnett_Daily_Post.png,2026-06-03 19:52:25,,HIGH,1,LEAST BIASED,,HIGH
HR Daily Wire,http://hrdailywire.com,mediascopeAll/HR_Daily_Wire.png,2026-06-20 20:01:50,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Haaretz,https://haaretz.com,mediascopeAll/Haaretz.png,2026-06-03 19:53:06,,HIGH,1,LEFT,,HIGH
Halstead Gazette,https://halsteadgazette.co.uk,mediascopeAll/Halstead_Gazette.png,2026-06-03 19:53:01,,HIGH,1,LEAST BIASED,,HIGH
Hampshire Chronicle,https://hampshirechronicle.co.uk,mediascopeAll/Hampshire_Chronicle.png,2026-06-03 23:51:24,,HIGH,1,LEAST BIASED,,HIGH
Hanover Evening Sun,https://eveningsun.com,mediascopeAll/Hanover_Evening_Sun.png,2026-06-03 19:53:59,USA,HIGH,1,LEFT-CENTER,,HIGH
Hanover Post,https://thepost.on.ca,mediascopeAll/Hanover_Post.png,2026-06-03 19:53:44,,HIGH,1,RIGHT-CENTER,,HIGH
Harford News,http://harfordnews.com,mediascopeAll/Harford_News.png,2026-06-20 20:06:15,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Harrow Times,https://harrowtimes.co.uk,mediascopeAll/Harrow_Times.png,2026-06-03 23:51:19,,HIGH,1,LEAST BIASED,,HIGH
Hartford Reporter,http://hartfordreporter.com,mediascopeAll/Hartford_Reporter.png,2026-06-20 19:14:42,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Harwich and Manningtree Standard,https://harwichandmanningtreestandard.co.uk,mediascopeAll/Harwich_and_Manningtree_Standard.png,2026-06-03 19:54:50,,HIGH,1,LEAST BIASED,,HIGH
Hawaii Business Daily,http://businessdailynetwork.com/states/hi,mediascopeAll/Hawaii_Business_Daily.png,2026-06-20 20:23:11,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Hawkeye Reporter,http://hawkeyereporter.com,mediascopeAll/Hawkeye_Reporter.png,2026-06-20 21:08:37,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
HealthRangerInvenstions.com,https://healthrangerinventions.com,mediascopeAll/HealthRangerInvenstions.com.png,2026-06-03 23:50:45,USA,VERY LOW,0,RIGHT,,LOW
Hello Magazine,https://hellomagazine.com,mediascopeAll/Hello_Magazine.png,2026-06-08 19:15:51,,MIXED,,LEAST BIASED,,MIXED
Hereford Times,https://herefordtimes.com,mediascopeAll/Hereford_Times.png,2026-06-03 23:52:52,,HIGH,1,LEAST BIASED,,HIGH
Hernando Reporter,http://hernandoreporter.com,mediascopeAll/Hernando_Reporter.png,2026-06-20 20:30:47,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Hexham Courant,https://hexham-courant.co.uk,mediascopeAll/Hexham_Courant.png,2026-06-03 23:53:41,,HIGH,1,LEAST BIASED,,HIGH
Hickory Sun,http://hickorysun.com,mediascopeAll/Hickory_Sun.png,2026-06-20 20:07:41,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
High Country Times,http://highcountrytimes.com,mediascopeAll/High_Country_Times.png,2026-06-20 21:40:49,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Higher Education Tribune,http://highereducationtribune.com,mediascopeAll/Higher_Education_Tribune.png,2026-06-20 19:55:10,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
HigherEd Dive,https://highereddive.com,mediascopeAll/HigherEd_Dive.png,2026-06-03 19:55:55,USA,HIGH,1,LEAST BIASED,,HIGH
Hillsborough Sun,http://hillsboroughsun.com,mediascopeAll/Hillsborough_Sun.png,2026-06-20 22:24:24,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Hinds Today,https://hindstoday.com,mediascopeAll/Hinds_Today.png,2026-06-08 19:20:01,USA,MIXED,,RIGHT-CENTER,,MIXED
Hindustan Times,http://www.hindustantimes.com,mediascopeAll/Hindustan_Times.png,2026-06-20 19:05:04,India,MIXED,,LEFT-CENTER,Questionable Source,MIXED
History Today,https://historytoday.com,mediascopeAll/History_Today.png,2026-06-03 19:55:44,,HIGH,1,LEAST BIASED,,HIGH
HistoryNet,https://historynet.com,mediascopeAll/HistoryNet.png,2026-06-08 19:21:59,USA,MOSTLY FACTUAL,,LEAST BIASED,,HIGH
Hong Kong Standard,https://thestandard.com.hk,mediascopeAll/Hong_Kong_Standard.png,2026-06-08 19:22:42,,MIXED,,LEFT-CENTER,,MIXED
Honolulu Civil Beat,https://civilbeat.org,mediascopeAll/Honolulu_Civil_Beat.png,2026-06-03 19:56:38,USA,HIGH,1,LEFT-CENTER,,HIGH
Honolulu Reporter,http://honolulureporter.com,mediascopeAll/Honolulu_Reporter.png,2026-06-20 20:49:49,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Hoosier State Today,http://hoosierstatetoday.com,mediascopeAll/Hoosier_State_Today.png,2026-06-20 22:12:13,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Hoover Institution,https://hoover.org,mediascopeAll/Hoover_Institution.png,2026-06-03 19:57:19,USA,MIXED,1,RIGHT-CENTER,,MIXED
Hope Not Hate,https://hopenothate.org.uk,mediascopeAll/Hope_Not_Hate.png,2026-06-03 23:17:29,,HIGH,1,LEFT,,HIGH
Hot Springs Times,http://hotspringstimes.com,mediascopeAll/Hot_Springs_Times.png,2026-06-20 19:19:36,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
HotelDive,https://hoteldive.com,mediascopeAll/HotelDive.png,2026-06-03 23:53:24,USA,HIGH,1,LEAST BIASED,,HIGH
Houma Thibodaux News,http://houmathibodauxnews.com,mediascopeAll/Houma_Thibodaux_News.png,2026-06-20 21:22:51,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Housatonic Valley News,http://housatonicvalleynews.com,mediascopeAll/Housatonic_Valley_News.png,2026-06-20 22:16:53,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Howard County News,http://howardconews.com,mediascopeAll/Howard_County_News.png,2026-06-20 21:22:43,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Hudson Institute,https://hudson.org,mediascopeAll/Hudson_Institute.png,2026-06-03 19:57:14,USA,HIGH,1,RIGHT,,HIGH
Huffington Post,https://huffpost.com,mediascopeAll/Huffington_Post.png,2026-06-08 19:26:29,USA,MOSTLY FACTUAL,,LEFT,,HIGH
Human Life International,http://hli.org,mediascopeAll/Human_Life_International.png,2026-06-20 19:10:12,USA,LOW,,RIGHT,Questionable Source,LOW
Huntsville Item,https://itemonline.com,mediascopeAll/Huntsville_Item.png,2026-06-03 23:55:20,USA,HIGH,1,LEFT-CENTER,,HIGH
Hutch Today,http://hutchtoday.com,mediascopeAll/Hutch_Today.png,2026-06-20 21:38:52,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
I24 News,https://i24news.tv,mediascopeAll/I24_News.png,2026-06-08 19:28:34,,MIXED,,RIGHT-CENTER,,MIXED
IBX News,http://ibxnews.com,mediascopeAll/IBX_News.png,2026-06-20 20:30:46,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Idaho Business Daily,https://businessdailynetwork.com/states/id,mediascopeAll/Idaho_Business_Daily.png,2026-06-08 19:29:32,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Idaho Tribune,http://idahotribune.org,mediascopeAll/Idaho_Tribune.png,2026-06-20 19:47:26,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
If America Knew,https://ifamericaknew.org,mediascopeAll/If_America_Knew.png,2026-06-03 19:57:43,USA,HIGH,1,LEFT-CENTER,,HIGH
Ilkley Gazette,https://ilkleygazette.co.uk,mediascopeAll/Ilkley_Gazette.png,2026-06-03 23:54:32,,HIGH,1,LEAST BIASED,,HIGH
Illinois Business Daily,http://businessdailynetwork.com/states/il,mediascopeAll/Illinois_Business_Daily.png,2026-06-20 19:42:26,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Illinois Valley Times,http://illinoisvalleytimes.com,mediascopeAll/Illinois_Valley_Times.png,2026-06-20 19:46:33,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
InSight Crime,https://insightcrime.org,mediascopeAll/InSight_Crime.png,2026-06-08 19:30:35,USA,MIXED,,LEFT-CENTER,,MIXED
Independent Online,https://iol.co.za,mediascopeAll/Independent_Online.png,2026-06-08 19:30:41,,MIXED,,LEAST BIASED,,MIXED
India.com,https://india.com,mediascopeAll/India.com.png,2026-06-08 19:35:22,,MOSTLY FACTUAL,,RIGHT-CENTER,,HIGH
Indiana Business Daily,http://businessdailynetwork.com/states/in,mediascopeAll/Indiana_Business_Daily.png,2026-06-20 20:23:18,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Indivisible Movement,https://indivisible.org,mediascopeAll/Indivisible_Movement.png,2026-06-08 19:38:18,USA,MOSTLY FACTUAL,,LEFT,,HIGH
Indy Standard,http://indystandard.com,mediascopeAll/Indy_Standard.png,2026-06-20 19:34:49,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Inkstick Media,https://inkstickmedia.com,mediascopeAll/Inkstick_Media.png,2026-06-08 19:39:08,USA,MOSTLY FACTUAL,,LEFT,,HIGH
Innocence Project,https://innocenceproject.org,mediascopeAll/Innocence_Project.png,2026-06-03 19:58:50,USA,HIGH,1,LEFT-CENTER,,HIGH
Inquisitr,https://inquisitr.com,mediascopeAll/Inquisitr.png,2026-06-03 19:59:47,,HIGH,1,LEFT-CENTER,,HIGH
Inside Higher Ed,https://insidehighered.com,mediascopeAll/Inside_Higher_Ed.png,2026-06-03 19:59:49,USA,HIGH,1,LEFT-CENTER,,HIGH
Inside the Magic,http://insidethemagic.net,mediascopeAll/Inside_the_Magic.png,2026-06-20 22:24:52,USA,MIXED,,LEAST BIASED,Questionable Source,MIXED
Insider.co.uk,https://insider.co.uk,mediascopeAll/Insider.co.uk.png,2026-06-08 19:40:45,,MOSTLY FACTUAL,,LEAST BIASED,,HIGH
Institute for Fiscal Studies,https://ifs.org.uk,mediascopeAll/Institute_for_Fiscal_Studies.png,2026-06-03 19:59:46,,HIGH,1,RIGHT-CENTER,,HIGH
Insurance Rate Reporter,http://insuranceratereporter.com,mediascopeAll/Insurance_Rate_Reporter.png,2026-06-20 19:52:19,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Intercessors for America,https://ifapray.org,mediascopeAll/Intercessors_for_America.png,2026-06-03 20:02:19,USA,LOW,0,EXTREME RIGHT,,LOW
Intercollegiate Studies Institute,https://isi.org,mediascopeAll/Intercollegiate_Studies_Institute.png,2026-06-08 19:42:27,USA,MOSTLY FACTUAL,,RIGHT,,HIGH
Interior Alaska News,http://interioralaskanews.com,mediascopeAll/Interior_Alaska_News.png,2026-06-20 22:08:04,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
International Socialism Journal,https://isj.org.uk,mediascopeAll/International_Socialism_Journal.png,2026-06-08 19:43:10,,MIXED,,LEFT,,MIXED
Investopedia,https://investopedia.com,mediascopeAll/Investopedia.png,2026-06-03 20:01:15,USA,HIGH,1,LEAST BIASED,,HIGH
Iowa Business Daily,http://businessdailynetwork.com/states/ia,mediascopeAll/Iowa_Business_Daily.png,2026-06-20 22:06:41,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Iroquois Times-Republic,https://newsbug.info/iroquois_countys_times-republic/,mediascopeAll/Iroquois_Times-Republic.png,2026-06-03 23:22:37,,HIGH,1,LEAST BIASED,,HIGH
Irvine Times,https://irvinetimes.com,mediascopeAll/Irvine_Times.png,2026-06-03 23:55:33,,HIGH,1,LEAST BIASED,,HIGH
IslamiCity,https://islamicity.org,mediascopeAll/IslamiCity.png,2026-06-08 19:44:55,USA,MIXED,,LEFT,,MIXED
Israel Unwired,http://israelunwired.com,mediascopeAll/Israel_Unwired.png,2026-06-20 22:13:36,USA,LOW,,RIGHT,Questionable Source,LOW
Israel21c,https://israel21c.org,mediascopeAll/Israel21c.png,2026-06-03 20:02:05,,HIGH,1,LEFT-CENTER,,HIGH
Israel365 News,https://israel365news.com,mediascopeAll/Israel365_News.png,2026-06-08 19:45:32,,MIXED,,RIGHT,,MIXED
J Street,https://jstreet.org,mediascopeAll/J_Street.png,2026-06-03 20:02:18,USA,HIGH,1,LEFT-CENTER,,HIGH
Jackson Purchase News,http://jacksonpurchasenews.com,mediascopeAll/Jackson_Purchase_News.png,2026-06-20 20:18:20,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Jakarta Globe,https://jakartaglobe.id,mediascopeAll/Jakarta_Globe.png,2026-06-08 19:46:46,,MOSTLY FACTUAL,,LEFT-CENTER,,HIGH
Jefferson County Times,http://jeffcotimes.com,mediascopeAll/Jefferson_County_Times.png,2026-06-20 22:30:20,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Jefferson Reporter,http://jeffersonreporter.com,mediascopeAll/Jefferson_Reporter.png,2026-06-20 21:56:26,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Jerusalem Post,https://jpost.com,mediascopeAll/Jerusalem_Post.png,2026-06-08 19:48:11,,MOSTLY FACTUAL,,RIGHT-CENTER,,HIGH
Jewish Breaking News,https://jewishbreakingnews.com,mediascopeAll/Jewish_Breaking_News.png,2026-06-08 19:49:29,,MIXED,,RIGHT-CENTER,,MIXED
Jewish Currents,https://jewishcurrents.org,mediascopeAll/Jewish_Currents.png,2026-06-08 19:49:46,,MOSTLY FACTUAL,,LEFT,,HIGH
Jewish Jounral,https://jewishjournal.com,mediascopeAll/Jewish_Jounral.png,2026-06-03 20:03:21,USA,HIGH,1,RIGHT-CENTER,,HIGH
Jewish Policy Center,https://jewishpolicycenter.org,mediascopeAll/Jewish_Policy_Center.png,2026-06-08 19:50:05,USA,MOSTLY FACTUAL,,RIGHT,,HIGH
Jewish Telegraphic Agency,https://www.jta.org/,mediascopeAll/Jewish_Telegraphic_Agency.png,2026-06-03 20:03:03,USA,HIGH,1,LEAST BIASED,,HIGH
Jewish Unpacked,https://jewishunpacked.com,mediascopeAll/Jewish_Unpacked.png,2026-06-03 20:02:44,USA,HIGH,1,RIGHT-CENTER,,HIGH
Jewish Voice for Peace,https://jewishvoiceforpeace.org,mediascopeAll/Jewish_Voice_for_Peace.png,2026-06-08 19:50:33,,MOSTLY FACTUAL,,LEFT,,HIGH
Jewish World Review,https://jewishworldreview.com,mediascopeAll/Jewish_World_Review.png,2026-06-08 19:50:52,USA,MIXED,,RIGHT,,MIXED
Johnston Reporter,http://johnstonreporter.com,mediascopeAll/Johnston_Reporter.png,2026-06-20 21:00:56,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Johnstown Tribune-Democrat,https://tribdem.com,mediascopeAll/Johnstown_Tribune-Democrat.png,2026-06-03 20:04:10,USA,HIGH,1,LEFT-CENTER,,HIGH
JonathanTurley.org,https://jonathanturley.org,mediascopeAll/JonathanTurley.org.png,2026-06-08 19:51:28,USA,MIXED,,RIGHT-CENTER,,MIXED
Jonesboro Times,http://jonesborotimes.com,mediascopeAll/Jonesboro_Times.png,2026-06-20 19:41:47,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Judicial Watch,https://judicialwatch.org,mediascopeAll/Judicial_Watch.png,2026-06-03 20:03:28,USA,LOW,0,RIGHT,Questionable Source,LOW
Just Facts,https://justfacts.com,mediascopeAll/Just_Facts.png,2026-06-08 19:51:46,USA,MIXED,,RIGHT-CENTER,,MIXED
K-12 Dive,https://k12dive.com,mediascopeAll/K-12_Dive.png,2026-06-03 20:04:39,USA,HIGH,1,LEAST BIASED,,HIGH
KABC - 790 AM - Los Angeles,https://kabc.com,mediascopeAll/KABC_-_790_AM_-_Los_Angeles.png,2026-06-08 19:53:00,USA,MIXED,,RIGHT,,MIXED
KANQ - NPR - Chanute,https://kansaspublicradio.org,mediascopeAll/KANQ_-_NPR_-_Chanute.png,2026-06-03 20:04:45,USA,HIGH,1,LEFT-CENTER,,HIGH
KARN - 102.9 - Little Rock,https://newsradio1029.com,mediascopeAll/KARN_-_102.9_-_Little_Rock.png,2026-06-08 19:53:26,USA,MIXED,,RIGHT,,MIXED
KBKR - Duluth News,https://northernnewsnow.com,mediascopeAll/KBKR_-_Duluth_News.png,2026-06-03 20:06:19,USA,HIGH,1,LEAST BIASED,,HIGH
KBOI - 93.1 - Boise,https://kboi.com,mediascopeAll/KBOI_-_93.1_-_Boise.png,2026-06-08 19:53:49,USA,MIXED,,RIGHT,,MIXED
KC Reporter,http://kcreporter.com,mediascopeAll/KC_Reporter.png,2026-06-20 21:35:21,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
KCMO - 95.7 - Kansas City,https://kcmotalkradio.com,mediascopeAll/KCMO_-_95.7_-_Kansas_City.png,2026-06-08 19:54:39,USA,MIXED,,RIGHT,,MIXED
KEYC - Mankato News,https://keyc.com,mediascopeAll/KEYC_-_Mankato_News.png,2026-06-03 20:07:07,USA,HIGH,1,LEAST BIASED,,HIGH
KKOB - 96.3 - Albuquerque,https://newsradiokkob.com,mediascopeAll/KKOB_-_96.3_-_Albuquerque.png,2026-06-08 19:55:18,USA,MIXED,,RIGHT,,MIXED
KLIF - 570AM - Dallas,https://klif.com,mediascopeAll/KLIF_-_570AM_-_Dallas.png,2026-06-08 19:55:40,USA,MIXED,,RIGHT,,MIXED
KMAJ - 1440 AM - Topeka,https://kmaj1440.com,mediascopeAll/KMAJ_-_1440_AM_-_Topeka.png,2026-06-08 19:55:52,USA,MIXED,,RIGHT,,MIXED
KMIR - NBC - Palm Springs,https://nbcpalmsprings.com,mediascopeAll/KMIR_-_NBC_-_Palm_Springs.png,2026-06-03 20:06:46,USA,HIGH,1,LEFT-CENTER,,HIGH
KMJNow - Fresno,https://kmjnow.com,mediascopeAll/KMJNow_-_Fresno.png,2026-06-08 19:56:08,USA,MIXED,,RIGHT,,MIXED
KMTR - NBC16 - Springfield,https://nbc16.com,mediascopeAll/KMTR_-_NBC16_-_Springfield.png,2026-06-03 20:07:40,USA,HIGH,1,RIGHT-CENTER,,HIGH
KRCG - NPR - Santa Rosa,https://norcalpublicmedia.org,mediascopeAll/KRCG_-_NPR_-_Santa_Rosa.png,2026-06-03 20:08:17,USA,HIGH,1,LEFT-CENTER,,HIGH
KSFO - 560 AM - San Francisco,https://ksfo.com,mediascopeAll/KSFO_-_560_AM_-_San_Francisco.png,2026-06-08 19:56:15,USA,MIXED,,RIGHT,,MIXED
KTUU-TV,https://alaskasnewssource.com,mediascopeAll/KTUU-TV.png,2026-06-03 23:42:23,USA,HIGH,1,LEAST BIASED,,HIGH
KUGN - 590 AM - Eugene,https://kugn.com,mediascopeAll/KUGN_-_590_AM_-_Eugene.png,2026-06-08 19:56:32,USA,MIXED,,RIGHT,,MIXED
KVOR - 740AM - Colorado Springs,https://kvor.com,mediascopeAll/KVOR_-_740AM_-_Colorado_Springs.png,2026-06-08 19:56:39,USA,MIXED,,RIGHT,,MIXED
Kalamazoo Times,http://kalamazootimes.com,mediascopeAll/Kalamazoo_Times.png,2026-06-20 19:20:05,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Kane County Reporter,http://kanecountyreporter.com,mediascopeAll/Kane_County_Reporter.png,2026-06-20 22:24:39,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Kansas Business Daily,http://businessdailynetwork.com/states/ks,mediascopeAll/Kansas_Business_Daily.png,2026-06-20 19:55:30,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Kansas Policy Institute,https://kansaspolicy.org,mediascopeAll/Kansas_Policy_Institute.png,2026-06-08 19:57:28,USA,MIXED,,RIGHT,,MIXED
Kendall County Times,http://kendallcountytimes.com,mediascopeAll/Kendall_County_Times.png,2026-06-20 19:42:11,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Kent County Today,http://kentcountytoday.com,mediascopeAll/Kent_County_Today.png,2026-06-20 19:52:06,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Kentuckiana Times,http://kentuckianatimes.com,mediascopeAll/Kentuckiana_Times.png,2026-06-20 21:48:44,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Kentucky Business Daily,http://businessdailynetwork.com/states/ky,mediascopeAll/Kentucky_Business_Daily.png,2026-06-20 20:54:32,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Kentucky Lantern,https://kentuckylantern.com,mediascopeAll/Kentucky_Lantern.png,2026-06-03 20:08:32,USA,HIGH,1,LEFT,,HIGH
Key West Reporter,http://keywestreporter.com,mediascopeAll/Key_West_Reporter.png,2026-06-20 20:05:40,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Kidderminster Shuttle,https://kidderminstershuttle.co.uk,mediascopeAll/Kidderminster_Shuttle.png,2026-06-03 20:09:41,,HIGH,1,LEAST BIASED,,HIGH
Kimberley Bulletin,https://kimberleybulletin.com,mediascopeAll/Kimberley_Bulletin.png,2026-06-03 20:08:50,,HIGH,1,LEFT-CENTER,,HIGH
Kincardine News,https://kincardinenews.com,mediascopeAll/Kincardine_News.png,2026-06-03 20:09:22,,HIGH,1,RIGHT-CENTER,,HIGH
Kings County Times,http://kingscountytimes.com,mediascopeAll/Kings_County_Times.png,2026-06-20 21:55:16,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Kingston This Week,https://kingstonthisweek.com,mediascopeAll/Kingston_This_Week.png,2026-06-03 20:09:37,,HIGH,1,RIGHT-CENTER,,HIGH
Knutsford Guardian,https://knutsfordguardian.co.uk,mediascopeAll/Knutsford_Guardian.png,2026-06-03 20:10:39,,HIGH,1,LEAST BIASED,,HIGH
Kokomo Standard,http://Kokomostandard.com,mediascopeAll/Kokomo_Standard.png,2026-06-20 19:13:07,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Kyodo News Plus,https://english.kyodonews.net,mediascopeAll/Kyodo_News_Plus.png,2026-06-03 20:10:01,,HIGH,1,LEAST BIASED,,HIGH
LA Harbor News,http://laharbornews.com,mediascopeAll/LA_Harbor_News.png,2026-06-20 20:19:14,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
LAX Leader,http://laxleader.com,mediascopeAll/LAX_Leader.png,2026-06-20 19:56:51,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Lacombe Express,https://lacombeexpress.com,mediascopeAll/Lacombe_Express.png,2026-06-03 20:10:09,,HIGH,1,LEFT-CENTER,,HIGH
Lafayette Reporter,http://lafayettereporter.com,mediascopeAll/Lafayette_Reporter.png,2026-06-20 19:06:49,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Lafayette Times,http://Lafayettetimes.com,mediascopeAll/Lafayette_Times.png,2026-06-20 19:42:05,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Lake County Gazette,http://lakecountygazette.com,mediascopeAll/Lake_County_Gazette.png,2026-06-20 22:17:38,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Lake County Leader,https://leaderadvertiser.com,mediascopeAll/Lake_County_Leader.png,2026-06-03 20:10:39,USA,HIGH,1,LEAST BIASED,,HIGH
Lake County Times,http://lakecountytimes.com,mediascopeAll/Lake_County_Times.png,2026-06-20 19:42:03,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Lake Region News,http://lakeregionnews.com,mediascopeAll/Lake_Region_News.png,2026-06-20 19:43:10,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Lake Tahoe Sun,http://laketahoesun.com,mediascopeAll/Lake_Tahoe_Sun.png,2026-06-20 19:32:46,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Lancaster Eagle-Gazette,https://lancastereaglegazette.com,mediascopeAll/Lancaster_Eagle-Gazette.png,2026-06-03 23:21:20,USA,HIGH,1,LEFT-CENTER,,HIGH
