media_name,url,image_path,timestamp,country,factuality,trustworthiness,bias_rating,MBFC_source
Hudson Institute,https://hudson.org,mediascopeAll/Hudson_Institute.png,2026-06-03 19:57:14,USA,HIGH,1,RIGHT,
Hudson Today,http://hudsontoday.com,mediascopeAll/Hudson_Today.png,2026-06-20 21:17:12,USA,MIXED,,RIGHT-CENTER,Questionable Source
Huffington Post,https://huffpost.com,mediascopeAll/Huffington_Post.png,2026-06-08 19:26:29,USA,MOSTLY FACTUAL,,LEFT,
Human Life International,http://hli.org,mediascopeAll/Human_Life_International.png,2026-06-20 19:10:12,USA,LOW,,RIGHT,Questionable Source
Huntsville Item,https://itemonline.com,mediascopeAll/Huntsville_Item.png,2026-06-03 23:55:20,USA,HIGH,1,LEFT-CENTER,
Huntsville Leader,http://huntsvilleleader.com,mediascopeAll/Huntsville_Leader.png,2026-06-20 20:28:16,USA,MIXED,,RIGHT-CENTER,Questionable Source
Hutch Today,http://hutchtoday.com,mediascopeAll/Hutch_Today.png,2026-06-20 21:38:52,USA,MIXED,,RIGHT-CENTER,Questionable Source
I24 News,https://i24news.tv,mediascopeAll/I24_News.png,2026-06-08 19:28:34,,MIXED,,RIGHT-CENTER,
IBX News,http://ibxnews.com,mediascopeAll/IBX_News.png,2026-06-20 20:30:46,USA,MIXED,,RIGHT-CENTER,Questionable Source
IPM Newsroom,https://ipmnewsroom.org,mediascopeAll/IPM_Newsroom.png,2026-06-03 19:57:57,USA,HIGH,1,LEFT-CENTER,
Idaho Business Daily,https://businessdailynetwork.com/states/id,mediascopeAll/Idaho_Business_Daily.png,2026-06-08 19:29:32,USA,MIXED,,RIGHT-CENTER,Questionable Source
Idaho Tribune,http://idahotribune.org,mediascopeAll/Idaho_Tribune.png,2026-06-20 19:47:26,USA,LOW,,EXTREME RIGHT,Questionable Source
If America Knew,https://ifamericaknew.org,mediascopeAll/If_America_Knew.png,2026-06-03 19:57:43,USA,HIGH,1,LEFT-CENTER,
Ilkley Gazette,https://ilkleygazette.co.uk,mediascopeAll/Ilkley_Gazette.png,2026-06-03 23:54:32,,HIGH,1,LEAST BIASED,
Illinois Business Daily,http://businessdailynetwork.com/states/il,mediascopeAll/Illinois_Business_Daily.png,2026-06-20 19:42:26,USA,MIXED,,RIGHT-CENTER,Questionable Source
Illinois Valley Times,http://illinoisvalleytimes.com,mediascopeAll/Illinois_Valley_Times.png,2026-06-20 19:46:33,USA,MIXED,,RIGHT-CENTER,Questionable Source
Imperial CA News,http://imperialcanews.com,mediascopeAll/Imperial_CA_News.png,2026-06-20 19:29:31,USA,MIXED,,RIGHT-CENTER,Questionable Source
InSight Crime,https://insightcrime.org,mediascopeAll/InSight_Crime.png,2026-06-08 19:30:35,USA,MIXED,,LEFT-CENTER,
Independent Online,https://iol.co.za,mediascopeAll/Independent_Online.png,2026-06-08 19:30:41,,MIXED,,LEAST BIASED,
IndexMundi,https://indexmundi.com,mediascopeAll/IndexMundi.png,2026-06-03 19:58:07,USA,HIGH,1,LEAST BIASED,
India.com,https://india.com,mediascopeAll/India.com.png,2026-06-08 19:35:22,,MOSTLY FACTUAL,,RIGHT-CENTER,
Indiana Business Daily,http://businessdailynetwork.com/states/in,mediascopeAll/Indiana_Business_Daily.png,2026-06-20 20:23:18,USA,MIXED,,RIGHT-CENTER,Questionable Source
Indivisible Movement,https://indivisible.org,mediascopeAll/Indivisible_Movement.png,2026-06-08 19:38:18,USA,MOSTLY FACTUAL,,LEFT,
Indy Standard,http://indystandard.com,mediascopeAll/Indy_Standard.png,2026-06-20 19:34:49,USA,MIXED,,RIGHT-CENTER,Questionable Source
Infoplease,https://infoplease.com,mediascopeAll/Infoplease.png,2026-06-03 19:59:03,,HIGH,1,LEFT-CENTER,
Inkstick Media,https://inkstickmedia.com,mediascopeAll/Inkstick_Media.png,2026-06-08 19:39:08,USA,MOSTLY FACTUAL,,LEFT,
Innocence Project,https://innocenceproject.org,mediascopeAll/Innocence_Project.png,2026-06-03 19:58:50,USA,HIGH,1,LEFT-CENTER,
Inquisitr,https://inquisitr.com,mediascopeAll/Inquisitr.png,2026-06-03 19:59:47,,HIGH,1,LEFT-CENTER,
Inside Higher Ed,https://insidehighered.com,mediascopeAll/Inside_Higher_Ed.png,2026-06-03 19:59:49,USA,HIGH,1,LEFT-CENTER,
Inside the Magic,http://insidethemagic.net,mediascopeAll/Inside_the_Magic.png,2026-06-20 22:24:52,USA,MIXED,,LEAST BIASED,Questionable Source
Insider.co.uk,https://insider.co.uk,mediascopeAll/Insider.co.uk.png,2026-06-08 19:40:45,,MOSTLY FACTUAL,,LEAST BIASED,
Institute for Fiscal Studies,https://ifs.org.uk,mediascopeAll/Institute_for_Fiscal_Studies.png,2026-06-03 19:59:46,,HIGH,1,RIGHT-CENTER,
Institute for the Study of Globalization and Covert Politics,http://isgp-studies.com,mediascopeAll/Institute_for_the_Study_of_Globalization_and_Covert_Politics.png,2026-06-20 20:22:11,Netherlands,LOW,,EXTREME RIGHT,Questionable Source
Insurance Rate Reporter,http://insuranceratereporter.com,mediascopeAll/Insurance_Rate_Reporter.png,2026-06-20 19:52:19,USA,MIXED,,RIGHT-CENTER,Questionable Source
Intellectual Takeout,https://intellectualtakeout.org,mediascopeAll/Intellectual_Takeout.png,2026-06-08 19:42:11,USA,MIXED,,RIGHT,
Intercessors for America,https://ifapray.org,mediascopeAll/Intercessors_for_America.png,2026-06-03 20:02:19,USA,LOW,0,EXTREME RIGHT,
Intercollegiate Studies Institute,https://isi.org,mediascopeAll/Intercollegiate_Studies_Institute.png,2026-06-08 19:42:27,USA,MOSTLY FACTUAL,,RIGHT,
Interior Alaska News,http://interioralaskanews.com,mediascopeAll/Interior_Alaska_News.png,2026-06-20 22:08:04,USA,MIXED,,RIGHT-CENTER,Questionable Source
International Socialism Journal,https://isj.org.uk,mediascopeAll/International_Socialism_Journal.png,2026-06-08 19:43:10,,MIXED,,LEFT,
InvestigateWest,https://invw.org,mediascopeAll/InvestigateWest.png,2026-06-03 20:00:15,USA,HIGH,1,LEFT-CENTER,
Investopedia,https://investopedia.com,mediascopeAll/Investopedia.png,2026-06-03 20:01:15,USA,HIGH,1,LEAST BIASED,
Iowa Business Daily,http://businessdailynetwork.com/states/ia,mediascopeAll/Iowa_Business_Daily.png,2026-06-20 22:06:41,USA,MIXED,,RIGHT-CENTER,Questionable Source
Iowa City Today,http://iowacitytoday.com,mediascopeAll/Iowa_City_Today.png,2026-06-20 22:15:56,USA,MIXED,,RIGHT-CENTER,Questionable Source
Iroquois Times-Republic,https://newsbug.info/iroquois_countys_times-republic/,mediascopeAll/Iroquois_Times-Republic.png,2026-06-03 23:22:37,,HIGH,1,LEAST BIASED,
Irvine Times,https://irvinetimes.com,mediascopeAll/Irvine_Times.png,2026-06-03 23:55:33,,HIGH,1,LEAST BIASED,
IslamiCity,https://islamicity.org,mediascopeAll/IslamiCity.png,2026-06-08 19:44:55,USA,MIXED,,LEFT,
Israel Unwired,http://israelunwired.com,mediascopeAll/Israel_Unwired.png,2026-06-20 22:13:36,USA,LOW,,RIGHT,Questionable Source
Israel21c,https://israel21c.org,mediascopeAll/Israel21c.png,2026-06-03 20:02:05,,HIGH,1,LEFT-CENTER,
Israel365 News,https://israel365news.com,mediascopeAll/Israel365_News.png,2026-06-08 19:45:32,,MIXED,,RIGHT,
J Street,https://jstreet.org,mediascopeAll/J_Street.png,2026-06-03 20:02:18,USA,HIGH,1,LEFT-CENTER,
Jackson Purchase News,http://jacksonpurchasenews.com,mediascopeAll/Jackson_Purchase_News.png,2026-06-20 20:18:20,USA,MIXED,,RIGHT-CENTER,Questionable Source
Jakarta Globe,https://jakartaglobe.id,mediascopeAll/Jakarta_Globe.png,2026-06-08 19:46:46,,MOSTLY FACTUAL,,LEFT-CENTER,
Jefferson City News,http://jeffcitynews.com,mediascopeAll/Jefferson_City_News.png,2026-06-20 19:23:56,USA,MIXED,,RIGHT-CENTER,Questionable Source
Jefferson County Times,http://jeffcotimes.com,mediascopeAll/Jefferson_County_Times.png,2026-06-20 22:30:20,USA,MIXED,,RIGHT-CENTER,Questionable Source
Jefferson Reporter,http://jeffersonreporter.com,mediascopeAll/Jefferson_Reporter.png,2026-06-20 21:56:26,USA,MIXED,,RIGHT-CENTER,Questionable Source
Jerusalem Post,https://jpost.com,mediascopeAll/Jerusalem_Post.png,2026-06-08 19:48:11,,MOSTLY FACTUAL,,RIGHT-CENTER,
Jewish Breaking News,https://jewishbreakingnews.com,mediascopeAll/Jewish_Breaking_News.png,2026-06-08 19:49:29,,MIXED,,RIGHT-CENTER,
Jewish Currents,https://jewishcurrents.org,mediascopeAll/Jewish_Currents.png,2026-06-08 19:49:46,,MOSTLY FACTUAL,,LEFT,
Jewish Jounral,https://jewishjournal.com,mediascopeAll/Jewish_Jounral.png,2026-06-03 20:03:21,USA,HIGH,1,RIGHT-CENTER,
Jewish Policy Center,https://jewishpolicycenter.org,mediascopeAll/Jewish_Policy_Center.png,2026-06-08 19:50:05,USA,MOSTLY FACTUAL,,RIGHT,
Jewish Telegraphic Agency,https://www.jta.org/,mediascopeAll/Jewish_Telegraphic_Agency.png,2026-06-03 20:03:03,USA,HIGH,1,LEAST BIASED,
Jewish Unpacked,https://jewishunpacked.com,mediascopeAll/Jewish_Unpacked.png,2026-06-03 20:02:44,USA,HIGH,1,RIGHT-CENTER,
Jewish Voice for Peace,https://jewishvoiceforpeace.org,mediascopeAll/Jewish_Voice_for_Peace.png,2026-06-08 19:50:33,,MOSTLY FACTUAL,,LEFT,
Jewish World Review,https://jewishworldreview.com,mediascopeAll/Jewish_World_Review.png,2026-06-08 19:50:52,USA,MIXED,,RIGHT,
Johnston Reporter,http://johnstonreporter.com,mediascopeAll/Johnston_Reporter.png,2026-06-20 21:00:56,USA,MIXED,,RIGHT-CENTER,Questionable Source
Johnstown Tribune-Democrat,https://tribdem.com,mediascopeAll/Johnstown_Tribune-Democrat.png,2026-06-03 20:04:10,USA,HIGH,1,LEFT-CENTER,
JonathanTurley.org,https://jonathanturley.org,mediascopeAll/JonathanTurley.org.png,2026-06-08 19:51:28,USA,MIXED,,RIGHT-CENTER,
Jonesboro Times,http://jonesborotimes.com,mediascopeAll/Jonesboro_Times.png,2026-06-20 19:41:47,USA,MIXED,,RIGHT-CENTER,Questionable Source
Judicial Watch,https://judicialwatch.org,mediascopeAll/Judicial_Watch.png,2026-06-03 20:03:28,USA,LOW,0,RIGHT,Questionable Source
Just Facts,https://justfacts.com,mediascopeAll/Just_Facts.png,2026-06-08 19:51:46,USA,MIXED,,RIGHT-CENTER,
K-12 Dive,https://k12dive.com,mediascopeAll/K-12_Dive.png,2026-06-03 20:04:39,USA,HIGH,1,LEAST BIASED,
KABC - 790 AM - Los Angeles,https://kabc.com,mediascopeAll/KABC_-_790_AM_-_Los_Angeles.png,2026-06-08 19:53:00,USA,MIXED,,RIGHT,
KAIT8-TV,https://kait8.com,mediascopeAll/KAIT8-TV.png,2026-06-03 20:05:03,USA,HIGH,1,LEAST BIASED,
KANQ - NPR - Chanute,https://kansaspublicradio.org,mediascopeAll/KANQ_-_NPR_-_Chanute.png,2026-06-03 20:04:45,USA,HIGH,1,LEFT-CENTER,
KARN - 102.9 - Little Rock,https://newsradio1029.com,mediascopeAll/KARN_-_102.9_-_Little_Rock.png,2026-06-08 19:53:26,USA,MIXED,,RIGHT,
KBKR - Duluth News,https://northernnewsnow.com,mediascopeAll/KBKR_-_Duluth_News.png,2026-06-03 20:06:19,USA,HIGH,1,LEAST BIASED,
KBOI - 93.1 - Boise,https://kboi.com,mediascopeAll/KBOI_-_93.1_-_Boise.png,2026-06-08 19:53:49,USA,MIXED,,RIGHT,
KBUT - NPR - Crested Butte,https://kbut.org,mediascopeAll/KBUT_-_NPR_-_Crested_Butte.png,2026-06-03 20:05:22,USA,HIGH,1,LEFT-CENTER,
KC Reporter,http://kcreporter.com,mediascopeAll/KC_Reporter.png,2026-06-20 21:35:21,USA,MIXED,,RIGHT-CENTER,Questionable Source
KCFC - NPR - Boulder,https://cpr.org,mediascopeAll/KCFC_-_NPR_-_Boulder.png,2026-06-03 20:05:33,USA,HIGH,1,LEFT-CENTER,
KCMO - 95.7 - Kansas City,https://kcmotalkradio.com,mediascopeAll/KCMO_-_95.7_-_Kansas_City.png,2026-06-08 19:54:39,USA,MIXED,,RIGHT,
KEYC - Mankato News,https://keyc.com,mediascopeAll/KEYC_-_Mankato_News.png,2026-06-03 20:07:07,USA,HIGH,1,LEAST BIASED,
KKAT - 860 AM - Salt Lake City,https://860kkat.com,mediascopeAll/KKAT_-_860_AM_-_Salt_Lake_City.png,2026-06-08 19:55:07,USA,MIXED,,RIGHT,
KKOB - 96.3 - Albuquerque,https://newsradiokkob.com,mediascopeAll/KKOB_-_96.3_-_Albuquerque.png,2026-06-08 19:55:18,USA,MIXED,,RIGHT,
KKOH - 780 AM - Reno,https://kkoh.com,mediascopeAll/KKOH_-_780_AM_-_Reno.png,2026-06-08 19:55:30,USA,MIXED,,RIGHT,
KLIF - 570AM - Dallas,https://klif.com,mediascopeAll/KLIF_-_570AM_-_Dallas.png,2026-06-08 19:55:40,USA,MIXED,,RIGHT,
KMAJ - 1440 AM - Topeka,https://kmaj1440.com,mediascopeAll/KMAJ_-_1440_AM_-_Topeka.png,2026-06-08 19:55:52,USA,MIXED,,RIGHT,
KMIR - NBC - Palm Springs,https://nbcpalmsprings.com,mediascopeAll/KMIR_-_NBC_-_Palm_Springs.png,2026-06-03 20:06:46,USA,HIGH,1,LEFT-CENTER,
KMJNow - Fresno,https://kmjnow.com,mediascopeAll/KMJNow_-_Fresno.png,2026-06-08 19:56:08,USA,MIXED,,RIGHT,
KMTR - NBC16 - Springfield,https://nbc16.com,mediascopeAll/KMTR_-_NBC16_-_Springfield.png,2026-06-03 20:07:40,USA,HIGH,1,RIGHT-CENTER,
KRCG - NPR - Santa Rosa,https://norcalpublicmedia.org,mediascopeAll/KRCG_-_NPR_-_Santa_Rosa.png,2026-06-03 20:08:17,USA,HIGH,1,LEFT-CENTER,
KRCC - NPR - Colorado Springs,https://cpr.org/krcc,mediascopeAll/KRCC_-_NPR_-_Colorado_Springs.png,2026-06-03 20:07:21,USA,HIGH,1,LEFT-CENTER,
KSFO - 560 AM - San Francisco,https://ksfo.com,mediascopeAll/KSFO_-_560_AM_-_San_Francisco.png,2026-06-08 19:56:15,USA,MIXED,,RIGHT,
KTUU-TV,https://alaskasnewssource.com,mediascopeAll/KTUU-TV.png,2026-06-03 23:42:23,USA,HIGH,1,LEAST BIASED,
KUGN - 590 AM - Eugene,https://kugn.com,mediascopeAll/KUGN_-_590_AM_-_Eugene.png,2026-06-08 19:56:32,USA,MIXED,,RIGHT,
KVAL - Eugene News,https://kval.com,mediascopeAll/KVAL_-_Eugene_News.png,2026-06-03 20:09:00,USA,HIGH,1,RIGHT-CENTER,
KVOR - 740AM - Colorado Springs,https://kvor.com,mediascopeAll/KVOR_-_740AM_-_Colorado_Springs.png,2026-06-08 19:56:39,USA,MIXED,,RIGHT,
Kalamazoo Times,http://kalamazootimes.com,mediascopeAll/Kalamazoo_Times.png,2026-06-20 19:20:05,USA,MIXED,,RIGHT-CENTER,Questionable Source
Kane County Reporter,http://kanecountyreporter.com,mediascopeAll/Kane_County_Reporter.png,2026-06-20 22:24:39,USA,MIXED,,RIGHT-CENTER,Questionable Source
Kankakee Times,http://kankakeetimes.com,mediascopeAll/Kankakee_Times.png,2026-06-20 20:16:01,USA,MIXED,,RIGHT-CENTER,Questionable Source
Kansas Business Daily,http://businessdailynetwork.com/states/ks,mediascopeAll/Kansas_Business_Daily.png,2026-06-20 19:55:30,USA,MIXED,,RIGHT-CENTER,Questionable Source
Kansas Policy Institute,https://kansaspolicy.org,mediascopeAll/Kansas_Policy_Institute.png,2026-06-08 19:57:28,USA,MIXED,,RIGHT,
Kauai Sun,http://kauaisun.com,mediascopeAll/Kauai_Sun.png,2026-06-20 21:48:30,USA,MIXED,,RIGHT-CENTER,Questionable Source
Keighley News,https://keighleynews.co.uk,mediascopeAll/Keighley_News.png,2026-06-03 23:56:01,,HIGH,1,LEAST BIASED,
Kendall County Times,http://kendallcountytimes.com,mediascopeAll/Kendall_County_Times.png,2026-06-20 19:42:11,USA,MIXED,,RIGHT-CENTER,Questionable Source
Kent County Today,http://kentcountytoday.com,mediascopeAll/Kent_County_Today.png,2026-06-20 19:52:06,USA,MIXED,,RIGHT-CENTER,Questionable Source
Kentuckiana Times,http://kentuckianatimes.com,mediascopeAll/Kentuckiana_Times.png,2026-06-20 21:48:44,USA,MIXED,,RIGHT-CENTER,Questionable Source
Kentucky Business Daily,http://businessdailynetwork.com/states/ky,mediascopeAll/Kentucky_Business_Daily.png,2026-06-20 20:54:32,USA,MIXED,,RIGHT-CENTER,Questionable Source
Kentucky Lantern,https://kentuckylantern.com,mediascopeAll/Kentucky_Lantern.png,2026-06-03 20:08:32,USA,HIGH,1,LEFT,
Kern Country Times,https://kerncountytimes.com,mediascopeAll/Kern_Country_Times.png,2026-06-08 19:58:19,USA,MIXED,,RIGHT-CENTER,Questionable Source
Key West Reporter,http://keywestreporter.com,mediascopeAll/Key_West_Reporter.png,2026-06-20 20:05:40,USA,MIXED,,RIGHT-CENTER,Questionable Source
Kidderminster Shuttle,https://kidderminstershuttle.co.uk,mediascopeAll/Kidderminster_Shuttle.png,2026-06-03 20:09:41,,HIGH,1,LEAST BIASED,
Kimberley Bulletin,https://kimberleybulletin.com,mediascopeAll/Kimberley_Bulletin.png,2026-06-03 20:08:50,,HIGH,1,LEFT-CENTER,
Kincardine News,https://kincardinenews.com,mediascopeAll/Kincardine_News.png,2026-06-03 20:09:22,,HIGH,1,RIGHT-CENTER,
Kings County Times,http://kingscountytimes.com,mediascopeAll/Kings_County_Times.png,2026-06-20 21:55:16,USA,MIXED,,RIGHT-CENTER,Questionable Source
Kingston This Week,https://kingstonthisweek.com,mediascopeAll/Kingston_This_Week.png,2026-06-03 20:09:37,,HIGH,1,RIGHT-CENTER,
Kirkland Lake Northern News,https://northernnews.ca,mediascopeAll/Kirkland_Lake_Northern_News.png,2026-06-03 20:09:42,,HIGH,1,RIGHT-CENTER,
Knutsford Guardian,https://knutsfordguardian.co.uk,mediascopeAll/Knutsford_Guardian.png,2026-06-03 20:10:39,,HIGH,1,LEAST BIASED,
Kokomo Standard,http://Kokomostandard.com,mediascopeAll/Kokomo_Standard.png,2026-06-20 19:13:07,USA,MIXED,,RIGHT-CENTER,Questionable Source
Kyodo News Plus,https://english.kyodonews.net,mediascopeAll/Kyodo_News_Plus.png,2026-06-03 20:10:01,,HIGH,1,LEAST BIASED,
LA Harbor News,http://laharbornews.com,mediascopeAll/LA_Harbor_News.png,2026-06-20 20:19:14,USA,MIXED,,RIGHT-CENTER,Questionable Source
LAX Leader,http://laxleader.com,mediascopeAll/LAX_Leader.png,2026-06-20 19:56:51,USA,MIXED,,RIGHT-CENTER,Questionable Source
LaGrange Daily News,https://lagrangenews.com,mediascopeAll/LaGrange_Daily_News.png,2026-06-03 20:10:41,USA,HIGH,1,RIGHT-CENTER,
LaborPains,https://laborpains.org,mediascopeAll/LaborPains.png,2026-06-08 20:00:25,USA,MIXED,,RIGHT,
Lacombe Express,https://lacombeexpress.com,mediascopeAll/Lacombe_Express.png,2026-06-03 20:10:09,,HIGH,1,LEFT-CENTER,
Lafayette Reporter,http://lafayettereporter.com,mediascopeAll/Lafayette_Reporter.png,2026-06-20 19:06:49,USA,MIXED,,RIGHT-CENTER,Questionable Source
Lafayette Times,http://Lafayettetimes.com,mediascopeAll/Lafayette_Times.png,2026-06-20 19:42:05,USA,MIXED,,RIGHT-CENTER,Questionable Source
Lake County Gazette,http://lakecountygazette.com,mediascopeAll/Lake_County_Gazette.png,2026-06-20 22:17:38,USA,MIXED,,RIGHT-CENTER,Questionable Source
Lake County Leader,https://leaderadvertiser.com,mediascopeAll/Lake_County_Leader.png,2026-06-03 20:10:39,USA,HIGH,1,LEAST BIASED,
Lake County Times,http://lakecountytimes.com,mediascopeAll/Lake_County_Times.png,2026-06-20 19:42:03,USA,MIXED,,RIGHT-CENTER,Questionable Source
Lake Region News,http://lakeregionnews.com,mediascopeAll/Lake_Region_News.png,2026-06-20 19:43:10,USA,MIXED,,RIGHT-CENTER,Questionable Source
Lake Tahoe Sun,http://laketahoesun.com,mediascopeAll/Lake_Tahoe_Sun.png,2026-06-20 19:32:46,USA,MIXED,,RIGHT-CENTER,Questionable Source
Lancaster Eagle-Gazette,https://lancastereaglegazette.com,mediascopeAll/Lancaster_Eagle-Gazette.png,2026-06-03 23:21:20,USA,HIGH,1,LEFT-CENTER,
Lansing Sun,http://lansingsun.com,mediascopeAll/Lansing_Sun.png,2026-06-20 21:19:39,USA,MIXED,,RIGHT-CENTER,Questionable Source
Lapham's Quarterly,https://laphamsquarterly.org,mediascopeAll/Lapham_s_Quarterly.png,2026-06-03 20:10:42,USA,HIGH,1,LEFT-CENTER,
Largs & Millport News,https://largsandmillportnews.com,mediascopeAll/Largs_Millport_News.png,2026-06-03 23:56:40,,HIGH,1,LEAST BIASED,
Larimer News,http://larimernews.com,mediascopeAll/Larimer_News.png,2026-06-20 20:26:44,USA,MIXED,,RIGHT-CENTER,Questionable Source
Las Vegas City Wire,http://lasvegascitywire.com,mediascopeAll/Las_Vegas_City_Wire.png,2026-06-20 21:32:13,USA,MIXED,,RIGHT-CENTER,Questionable Source
Las Vegas Weekly,https://lasvegasweekly.com,mediascopeAll/Las_Vegas_Weekly.png,2026-06-03 20:11:34,USA,HIGH,1,LEFT-CENTER,
Last Frontier News,http://lastfrontiernews.com,mediascopeAll/Last_Frontier_News.png,2026-06-20 21:48:59,USA,MIXED,,RIGHT-CENTER,Questionable Source
Law Enforcement Today,https://lawenforcementtoday.com,mediascopeAll/Law_Enforcement_Today.png,2026-06-08 20:02:46,USA,MIXED,,RIGHT,
Law for Palestine,https://law4palestine.org,mediascopeAll/Law_for_Palestine.png,2026-06-03 20:11:22,,HIGH,1,LEFT-CENTER,
Law360,https://law360.com,mediascopeAll/Law360.png,2026-06-03 20:11:21,USA,HIGH,1,LEAST BIASED,
Lawrence Reporter,http://lawrencereporter.com,mediascopeAll/Lawrence_Reporter.png,2026-06-20 20:12:03,USA,MIXED,,RIGHT-CENTER,Questionable Source
Lead Stories,https://leadstories.com,mediascopeAll/Lead_Stories.png,2026-06-03 20:11:43,USA,VERY HIGH,1,LEAST BIASED,
League of Conservation Voters,https://lcv.org,mediascopeAll/League_of_Conservation_Voters.png,2026-06-08 20:03:23,USA,MOSTLY FACTUAL,,LEFT,
Lebanon Daily News,https://ldnews.com,mediascopeAll/Lebanon_Daily_News.png,2026-06-03 23:56:56,USA,HIGH,1,LEAST BIASED,
Ledbury Reporter,https://ledburyreporter.co.uk,mediascopeAll/Ledbury_Reporter.png,2026-06-03 20:12:50,,HIGH,1,LEAST BIASED,
Legal Newsline,http://legalnewsline.com,mediascopeAll/Legal_Newsline.png,2026-06-20 19:36:53,USA,MIXED,,RIGHT-CENTER,Questionable Source
Legal Reader,https://legalreader.com,mediascopeAll/Legal_Reader.png,2026-06-08 20:03:51,USA,MIXED,,LEFT,
LegalDive,https://legaldive.com,mediascopeAll/LegalDive.png,2026-06-03 20:12:51,USA,HIGH,1,LEAST BIASED,
Lehigh Valley News,https://lehighvalleynews.com,mediascopeAll/Lehigh_Valley_News.png,2026-06-08 20:04:02,USA,MOSTLY FACTUAL,,LEAST BIASED,
Leicester Mercury,https://leicestermercury.co.uk,mediascopeAll/Leicester_Mercury.png,2026-06-03 20:12:58,,HIGH,1,RIGHT-CENTER,
Leigh Journal,https://leighjournal.co.uk,mediascopeAll/Leigh_Journal.png,2026-06-03 23:58:05,,HIGH,1,LEAST BIASED,
Lewiston Times,http://lewistontimes.com,mediascopeAll/Lewiston_Times.png,2026-06-20 22:06:09,USA,MIXED,,RIGHT-CENTER,Questionable Source
Libertarian Institute,https://libertarianinstitute.org,mediascopeAll/Libertarian_Institute.png,2026-06-08 20:04:37,USA,MIXED,,RIGHT,
Liberty & Law,https://lawliberty.org,mediascopeAll/Liberty_Law.png,2026-06-03 20:13:35,USA,HIGH,1,RIGHT,
